Tarix,Vaxt (Bakı),Coin,İstiqamət,Təklif Olunan Miqdar,Qiymət,Təklif Olunan Ölçü (USD),Gözlənilən Hədəf,Gözlənilən Dəyişim (%),Status,Qeyd
2026-08-26,07:28:34,ETHUSDT,,,2463.31,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.19% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 15.27-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,08:20:10,BTCUSDT,,,79133.60,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 16.07% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 53.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,08:20:10,ETHUSDT,,,2470.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.28% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,09:01:15,BTCUSDT,,,78808.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 53.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,09:01:15,ETHUSDT,,,2456.90,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.65% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,09:45:23,BTCUSDT,,,79108.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 16.03% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 53.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,09:45:23,ETHUSDT,,,2464.57,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.02% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,10:21:47,BTCUSDT,,,78981.21,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.84% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 53.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,10:21:47,ETHUSDT,,,2459.15,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.76% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,11:23:06,BTCUSDT,,,79004.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.88% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 53.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,11:23:06,ETHUSDT,,,2465.65,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.07% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.11-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:21:04,BTCUSDT,,,78992.37,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.68% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:21:05,ETHUSDT,,,2462.64,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.69% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:40:23,BTCUSDT,,,78904.18,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.55% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:40:24,ETHUSDT,,,2461.11,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.62% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:41:55,BTCUSDT,,,78929.45,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,12:41:55,ETHUSDT,,,2461.99,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.66% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,13:07:54,BTCUSDT,,,78876.75,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.51% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,13:07:54,ETHUSDT,,,2460.53,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.59% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,14:01:36,BTCUSDT,,,78412.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.84% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,14:01:37,ETHUSDT,,,2447.26,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 18.95% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,14:47:11,BTCUSDT,,,78728.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.30% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,14:47:12,ETHUSDT,,,2465.72,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.84% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,15:15:44,BTCUSDT,,,78709.31,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.27% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,15:15:44,ETHUSDT,,,2467.41,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.92% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,15:50:47,BTCUSDT,,,78433.29,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.87% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.10-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,15:50:47,ETHUSDT,,,2461.23,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.62% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.26-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,16:26:58,BTCUSDT,,,78602.79,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.95% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 30.09-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,16:26:58,ETHUSDT,,,2468.82,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.76% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 48.78-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,17:37:38,BTCUSDT,,,78383.67,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.63% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 30.09-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,17:37:39,ETHUSDT,,,2454.74,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.08% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 48.78-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,18:30:04,BTCUSDT,,,78221.50,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.40% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 30.09-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,18:30:04,ETHUSDT,,,2449.87,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 18.85% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 48.78-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,20:03:22,BTCUSDT,,,77982.58,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 13.89% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 19.22-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,20:03:22,ETHUSDT,,,2447.31,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 18.50% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 28.51-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,20:55:57,BTCUSDT,,,78021.30,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 13.95% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 19.22-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,20:55:58,ETHUSDT,,,2445.69,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 18.43% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 28.51-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,23:14:57,BTCUSDT,,,78381.98,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.47% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 19.22-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-26,23:14:57,ETHUSDT,,,2470.52,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.62% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 28.51-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,02:19:58,BTCUSDT,,,78894.73,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.04% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 47.15-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,02:19:59,ETHUSDT,,,2510.94,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 21.31% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 64.00-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,07:23:35,BTCUSDT,,,78864.02,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.82% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 67.23-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,07:23:35,ETHUSDT,,,2493.95,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.25% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 84.21-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,18:36:06,BTCUSDT,,,80036.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.99% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 79.02-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-27,18:36:06,ETHUSDT,,,2514.27,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 20.50% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 71.85-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,03:58:15,BTCUSDT,,,80258.26,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.94% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 65.32-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,03:58:15,ETHUSDT,,,2509.92,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.81% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.25-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,15:01:17,BTCUSDT,,,79612.29,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.49% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 41.95-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,15:01:17,ETHUSDT,,,2509.68,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.12% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.46-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,15:16:03,BTCUSDT,,,79693.99,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.61% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 41.95-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-28,15:16:03,ETHUSDT,,,2510.17,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 19.14% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 46.46-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,01:27:13,BTCUSDT,,,77426.40,,,,GÖZLƏ,"RSI(3) artıq bir neçə şamdır 15-in altındadır (bağlanmış şam 6.55, əvvəlki 10.74) — bu, davam edən sərt düşüşdür (düşən bıçaq). İlk düşüş anında siqnal artıq verilmişdi; təkrar alış siqnalı verilmir. RSI 15-in üstünə qayıdıb yenidən düşərsə, təzə fürsət sayılacaq."
2026-08-29,01:27:13,ETHUSDT,BUY,0.005352,2429.06,13.00,2518.71,3.69,SİQNAL,"Bütün şərtlər ödənildi — razısansa manual icra et"
2026-08-29,07:21:16,BTCUSDT,,,77655.25,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.15% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 22.59-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,07:21:16,ETHUSDT,,,2439.64,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.06% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 23.73-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,14:16:01,BTCUSDT,,,77642.85,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 10.89% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 26.55-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,14:16:02,ETHUSDT,,,2435.50,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.53% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 22.78-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,19:07:26,BTCUSDT,,,77928.00,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.18% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 25.05-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,19:07:26,ETHUSDT,,,2444.32,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.78% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 22.21-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,22:39:17,BTCUSDT,,,78189.28,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.42% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 52.46-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-29,22:39:18,ETHUSDT,,,2452.68,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 15.00% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 51.99-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,01:19:58,BTCUSDT,,,78175.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.28% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 70.63-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,01:19:58,ETHUSDT,,,2452.63,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.82% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 69.32-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,03:26:27,BTCUSDT,,,78192.41,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.30% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 70.63-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,03:26:27,ETHUSDT,,,2453.21,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.85% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 69.32-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,05:36:27,BTCUSDT,,,78008.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 10.92% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 72.98-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,05:36:27,ETHUSDT,,,2455.88,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.80% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 75.61-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,11:22:34,BTCUSDT,,,78236.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 11.12% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 60.16-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
2026-08-30,11:22:34,ETHUSDT,,,2458.01,,,,GÖZLƏ,"Trend YÜKSƏLİŞDİR (qiymət EMA(200)-dən 14.73% yuxarıda) — BUY siqnalı üçün qısamüddətli geri çəkilmə (pullback) gözlənilir: şam RSI(3) < 15 ilə BAĞLANMALIDIR, son bağlanmış şamda 72.81-dir. Qiymət bir-iki şam geri çəkiləndə siqnal gələcək."
